Datetime,Open,High,Low,Close,Adj Close,Volume
2022-01-06 05:20:00+00:00,3474.18,3476.43,3474.18,3475.47,3475.47,79267840
2022-01-06 05:25:00+00:00,3474.05,3478.62,3474.05,3478.62,3478.62,51386368
2022-01-06 05:30:00+00:00,3478.13,3478.13,3476.55,3476.55,3476.55,54788096
2022-01-06 05:35:00+00:00,3476.9,3477.99,3476.57,3477.42,3477.42,31877120
2022-01-06 05:40:00+00:00,3474.34,3474.34,3463.34,3463.34,3463.34,50079744
2022-01-06 05:45:00+00:00,3462.8,3462.8,3460.91,3462.24,3462.24,78872576
2022-01-06 05:50:00+00:00,3462.63,3466.09,3462.63,3465.89,3465.89,58662912
2022-01-06 05:55:00+00:00,3466.75,3469.37,3466.75,3469.37,3469.37,44838912
2022-01-06 06:00:00+00:00,3468.96,3468.96,3460.92,3460.92,3460.92,23173120
2022-01-06 06:05:00+00:00,3461.67,3461.67,3456.64,3456.64,3456.64,10704896
2022-01-06 06:10:00+00:00,3455.67,3456.82,3455.48,3456.82,3456.82,21571584
2022-01-06 06:15:00+00:00,3457.58,3467.17,3457.58,3467.17,3467.17,81065984
2022-01-06 06:20:00+00:00,3467.59,3468.97,3467.59,3468.97,3468.97,58775552
2022-01-06 06:25:00+00:00,3471.09,3471.09,3469.23,3469.23,3469.23,25991168
2022-01-06 06:30:00+00:00,3468.2,3468.2,3465.16,3465.16,3465.16,29534208
2022-01-06 06:35:00+00:00,3464.09,3464.09,3457.81,3457.81,3457.81,31709184
2022-01-06 06:40:00+00:00,3455.56,3455.56,3452.76,3452.76,3452.76,26404864
2022-01-06 06:45:00+00:00,3450.07,3450.07,3446.52,3446.52,3446.52,60219392
2022-01-06 06:50:00+00:00,3446.7,3446.83,3444.69,3444.71,3444.71,72665088
2022-01-06 06:55:00+00:00,3443.16,3449.86,3443.16,3449.86,3449.86,38567936
2022-01-06 07:00:00+00:00,3449.71,3450.4,3448.55,3449.85,3449.85,13848576
2022-01-06 07:05:00+00:00,3451.75,3460.04,3451.75,3459.91,3459.91,173185024
2022-01-06 07:10:00+00:00,3461.69,3461.73,3460.51,3460.51,3460.51,28903424
2022-01-06 07:15:00+00:00,3460.1,3461.23,3459.65,3461.23,3461.23,50401280
2022-01-06 07:20:00+00:00,3462.12,3466.55,3462.12,3466.33,3466.33,46946304
2022-01-06 07:25:00+00:00,3466.27,3467.24,3466.27,3467.24,3467.24,16291840
2022-01-06 07:30:00+00:00,3467.76,3467.97,3463.55,3463.55,3463.55,27162624
2022-01-06 07:35:00+00:00,3462.47,3462.47,3461.26,3461.94,3461.94,15343616
2022-01-06 07:40:00+00:00,3463.7,3463.7,3459.94,3459.94,3459.94,17915904
2022-01-06 07:45:00+00:00,3458.77,3458.77,3455.84,3457.66,3457.66,42833920
2022-01-06 07:50:00+00:00,3457.65,3458.99,3457.65,3458.99,3458.99,45834240
2022-01-06 07:55:00+00:00,3461.74,3462.99,3461.74,3462.99,3462.99,46366720
2022-01-06 08:00:00+00:00,3463.73,3463.76,3459.1,3459.1,3459.1,4710400
2022-01-06 08:05:00+00:00,3458.72,3458.72,3456.7,3457.07,3457.07,51939328
2022-01-06 08:10:00+00:00,3456.85,3456.85,3452.29,3452.29,3452.29,12546048
2022-01-06 08:15:00+00:00,3450.82,3452.7,3450.69,3452.7,3452.7,63475712
2022-01-06 08:20:00+00:00,3453.53,3456.33,3453.53,3456.33,3456.33,55126016
2022-01-06 08:25:00+00:00,3454.17,3454.17,3438.39,3439.01,3439.01,128739328
2022-01-06 08:30:00+00:00,3438.72,3440.04,3429.74,3429.74,3429.74,118550528
2022-01-06 08:35:00+00:00,3430.66,3430.66,3425.94,3425.94,3425.94,58396672
2022-01-06 08:40:00+00:00,3418.9,3423.09,3418.9,3422.67,3422.67,200077312
2022-01-06 08:45:00+00:00,3421.64,3421.64,3418.28,3418.38,3418.38,48828416
2022-01-06 08:50:00+00:00,3419.18,3421.53,3418.98,3418.98,3418.98,106315776
2022-01-06 08:55:00+00:00,3416.48,3420.47,3416.48,3420.47,3420.47,93511680
2022-01-06 09:00:00+00:00,3420.29,3421.02,3415.88,3415.88,3415.88,0
2022-01-06 09:05:00+00:00,3414.51,3414.51,3405.91,3405.91,3405.91,107655168
2022-01-06 09:10:00+00:00,3403.87,3406.8,3403.87,3406.8,3406.8,43526144
2022-01-06 09:15:00+00:00,3407.17,3411.24,3407.17,3411.24,3411.24,59723776
2022-01-06 09:20:00+00:00,3409.58,3409.58,3404.43,3404.43,3404.43,100063232
2022-01-06 09:25:00+00:00,3403.94,3404.31,3396.56,3396.56,3396.56,37879808
2022-01-06 09:30:00+00:00,3394.65,3394.65,3383.05,3384.63,3384.63,100124672
2022-01-06 09:35:00+00:00,3381.43,3381.43,3365.96,3365.96,3365.96,196384768
2022-01-06 09:40:00+00:00,3360.4,3366.92,3360.4,3366.92,3366.92,129335296
2022-01-06 09:45:00+00:00,3367.33,3367.53,3361.05,3361.05,3361.05,110682112
2022-01-06 09:50:00+00:00,3360.0,3360.0,3356.0,3356.0,3356.0,115206144
2022-01-06 09:55:00+00:00,3345.09,3345.09,3336.94,3336.94,3336.94,235231232
2022-01-06 10:00:00+00:00,3336.49,3339.24,3335.38,3339.24,3339.24,130015232
2022-01-06 10:05:00+00:00,3340.73,3341.98,3340.73,3341.98,3341.98,105779200
2022-01-06 10:10:00+00:00,3344.48,3345.71,3344.36,3344.36,3344.36,237287424
2022-01-06 10:15:00+00:00,3342.71,3347.46,3340.95,3347.46,3347.46,65689600
2022-01-06 10:20:00+00:00,3346.03,3346.03,3337.17,3339.3,3339.3,40804352
2022-01-06 10:25:00+00:00,3344.33,3351.57,3344.33,3351.57,3351.57,65652736
2022-01-06 10:30:00+00:00,3351.46,3361.72,3351.46,3361.72,3361.72,176203776
2022-01-06 10:35:00+00:00,3361.47,3361.47,3358.55,3358.55,3358.55,160684032
2022-01-06 10:40:00+00:00,3358.05,3359.26,3357.37,3357.37,3357.37,70221824
2022-01-06 10:45:00+00:00,3357.11,3360.6,3352.98,3360.6,3360.6,96929792
2022-01-06 10:50:00+00:00,3361.5,3366.49,3361.5,3365.96,3365.96,72359936
2022-01-06 10:55:00+00:00,3364.22,3365.52,3364.22,3364.49,3364.49,75165696
2022-01-06 11:00:00+00:00,3364.26,3364.26,3359.28,3359.28,3359.28,73039872
2022-01-06 11:05:00+00:00,3360.62,3363.3,3360.62,3361.87,3361.87,92168192
2022-01-06 11:10:00+00:00,3362.27,3364.11,3362.27,3364.11,3364.11,47443968
2022-01-06 11:15:00+00:00,3364.2,3367.74,3364.2,3367.74,3367.74,56033280
2022-01-06 11:20:00+00:00,3368.14,3368.14,3366.43,3366.43,3366.43,14905344
2022-01-06 11:25:00+00:00,3363.3,3363.3,3360.99,3360.99,3360.99,1175552
2022-01-06 11:30:00+00:00,3360.49,3362.72,3359.98,3362.72,3362.72,23005184
2022-01-06 11:35:00+00:00,3362.27,3362.27,3354.8,3354.8,3354.8,0
2022-01-06 11:40:00+00:00,3354.16,3354.16,3352.29,3352.29,3352.29,17219584
2022-01-06 11:45:00+00:00,3347.92,3352.6,3347.92,3352.6,3352.6,74125312
2022-01-06 11:50:00+00:00,3353.03,3353.21,3351.58,3353.21,3353.21,7708672
2022-01-06 11:55:00+00:00,3356.73,3359.05,3356.73,3359.05,3359.05,146780160
2022-01-06 12:00:00+00:00,3358.89,3360.33,3358.3,3358.3,3358.3,28305408
2022-01-06 12:05:00+00:00,3356.72,3356.72,3354.44,3354.44,3354.44,3762176
2022-01-06 12:10:00+00:00,3354.26,3355.66,3353.2,3354.89,3354.89,61579264
2022-01-06 12:15:00+00:00,3354.64,3354.64,3351.65,3353.32,3353.32,49774592
2022-01-06 12:20:00+00:00,3353.6,3353.99,3351.57,3351.57,3351.57,57665536
2022-01-06 12:25:00+00:00,3346.17,3346.41,3342.74,3342.74,3342.74,0
2022-01-06 12:30:00+00:00,3341.83,3341.83,3339.12,3340.89,3340.89,36775936
2022-01-06 12:35:00+00:00,3339.23,3340.66,3339.23,3340.66,3340.66,49719296
2022-01-06 12:40:00+00:00,3345.88,3346.5,3345.88,3346.34,3346.34,31645696
2022-01-06 12:45:00+00:00,3344.11,3351.56,3344.11,3351.56,3351.56,46411776
2022-01-06 12:50:00+00:00,3352.1,3354.19,3352.1,3354.19,3354.19,40783872
2022-01-06 12:55:00+00:00,3356.61,3362.83,3356.21,3362.83,3362.83,36059136
2022-01-06 13:00:00+00:00,3362.85,3376.79,3362.85,3376.79,3376.79,103614464
2022-01-06 13:05:00+00:00,3377.99,3385.08,3377.99,3385.08,3385.08,120410112
2022-01-06 13:10:00+00:00,3386.87,3386.87,3382.62,3382.88,3382.88,94464000
2022-01-06 13:15:00+00:00,3383.33,3385.8,3379.67,3379.67,3379.67,45504512
2022-01-06 13:20:00+00:00,3380.51,3381.54,3380.28,3380.59,3380.59,42231808
2022-01-06 13:25:00+00:00,3376.91,3376.99,3375.28,3376.05,3376.05,6090752
2022-01-06 13:30:00+00:00,3376.36,3379.7,3376.36,3377.96,3377.96,91244544
2022-01-06 13:35:00+00:00,3377.17,3377.17,3376.06,3376.06,3376.06,3112960
2022-01-06 13:40:00+00:00,3378.27,3381.72,3378.27,3381.64,3381.64,62939136
2022-01-06 13:45:00+00:00,3381.51,3387.4,3381.51,3387.4,3387.4,66871296
2022-01-06 13:50:00+00:00,3389.59,3396.56,3389.59,3396.56,3396.56,69242880
2022-01-06 13:55:00+00:00,3398.57,3402.23,3398.57,3401.66,3401.66,115929088
2022-01-06 14:00:00+00:00,3402.14,3404.22,3401.1,3401.1,3401.1,56203264
2022-01-06 14:05:00+00:00,3401.39,3404.99,3401.39,3403.88,3403.88,43298816
2022-01-06 14:10:00+00:00,3402.26,3402.26,3398.82,3399.06,3399.06,43905024
2022-01-06 14:15:00+00:00,3398.7,3398.7,3396.5,3396.5,3396.5,46243840
2022-01-06 14:20:00+00:00,3396.06,3399.14,3396.06,3399.13,3399.13,34246656
2022-01-06 14:25:00+00:00,3397.74,3397.74,3392.32,3392.32,3392.32,42479616
2022-01-06 14:30:00+00:00,3391.91,3396.89,3391.06,3396.89,3396.89,65421312
2022-01-06 14:35:00+00:00,3399.75,3411.09,3399.75,3411.09,3411.09,102334464
2022-01-06 14:40:00+00:00,3415.57,3417.24,3415.57,3415.84,3415.84,21460992
2022-01-06 14:45:00+00:00,3415.59,3416.47,3409.2,3409.2,3409.2,25397248
2022-01-06 14:50:00+00:00,3408.46,3408.7,3404.34,3406.13,3406.13,17477632
2022-01-06 14:55:00+00:00,3409.31,3409.31,3402.99,3402.99,3402.99,54253568
2022-01-06 15:00:00+00:00,3401.91,3401.91,3397.75,3397.75,3397.75,0
2022-01-06 15:05:00+00:00,3395.43,3395.43,3384.03,3384.65,3384.65,45709312
2022-01-06 15:10:00+00:00,3388.12,3388.12,3376.7,3376.7,3376.7,0
2022-01-06 15:15:00+00:00,3376.83,3385.08,3376.83,3385.08,3385.08,112650240
2022-01-06 15:20:00+00:00,3384.12,3384.12,3379.03,3380.71,3380.71,11974656
2022-01-06 15:25:00+00:00,3381.68,3386.84,3381.68,3385.98,3385.98,59029504
2022-01-06 15:30:00+00:00,3386.44,3390.86,3386.44,3390.86,3390.86,203337728
2022-01-06 15:35:00+00:00,3391.45,3392.86,3391.45,3392.86,3392.86,47036416
2022-01-06 15:40:00+00:00,3393.84,3394.66,3392.3,3392.53,3392.53,70531072
2022-01-06 15:45:00+00:00,3392.63,3397.77,3391.61,3397.77,3397.77,45733888
2022-01-06 15:50:00+00:00,3398.09,3399.69,3398.09,3399.05,3399.05,70277120
2022-01-06 15:55:00+00:00,3397.79,3400.89,3397.79,3400.89,3400.89,13197312
2022-01-06 16:00:00+00:00,3400.38,3400.86,3395.84,3395.84,3395.84,0
2022-01-06 16:05:00+00:00,3396.65,3398.76,3396.65,3398.56,3398.56,27676672
2022-01-06 16:10:00+00:00,3397.58,3404.16,3397.58,3404.16,3404.16,43925504
2022-01-06 16:15:00+00:00,3403.74,3411.85,3403.74,3411.85,3411.85,139057152
2022-01-06 16:20:00+00:00,3412.57,3412.57,3406.52,3406.52,3406.52,15458304
2022-01-06 16:25:00+00:00,3405.41,3405.41,3401.94,3401.94,3401.94,13926400
2022-01-06 16:30:00+00:00,3400.89,3400.89,3394.01,3394.01,3394.01,44914688
2022-01-06 16:35:00+00:00,3393.33,3393.99,3393.33,3393.71,3393.71,79478784
2022-01-06 16:40:00+00:00,3395.37,3398.58,3395.37,3398.58,3398.58,55042048
2022-01-06 16:45:00+00:00,3398.49,3398.69,3396.48,3396.48,3396.48,45619200
2022-01-06 16:50:00+00:00,3397.14,3400.79,3397.14,3400.67,3400.67,32430080
2022-01-06 16:55:00+00:00,3400.95,3402.73,3400.95,3402.73,3402.73,37163008
2022-01-06 17:00:00+00:00,3402.96,3407.14,3402.96,3407.14,3407.14,40208384
2022-01-06 17:05:00+00:00,3407.66,3409.41,3407.48,3409.41,3409.41,89151488
2022-01-06 17:10:00+00:00,3413.0,3413.25,3412.53,3412.53,3412.53,34836480
2022-01-06 17:15:00+00:00,3411.56,3411.56,3404.94,3406.64,3406.64,0
2022-01-06 17:20:00+00:00,3406.39,3410.73,3406.39,3410.73,3410.73,64073728
2022-01-06 17:25:00+00:00,3412.8,3417.0,3412.8,3417.0,3417.0,102180864
2022-01-06 17:30:00+00:00,3417.08,3418.66,3417.08,3417.65,3417.65,64368640
2022-01-06 17:35:00+00:00,3417.5,3419.04,3417.5,3419.04,3419.04,16484352
2022-01-06 17:40:00+00:00,3420.71,3425.99,3420.71,3425.99,3425.99,82941952
2022-01-06 17:45:00+00:00,3426.44,3429.18,3426.44,3427.9,3427.9,44695552
2022-01-06 17:50:00+00:00,3427.58,3427.94,3425.9,3425.9,3425.9,38963200
2022-01-06 17:55:00+00:00,3424.11,3424.29,3423.89,3424.29,3424.29,9463808
2022-01-06 18:00:00+00:00,3424.34,3425.82,3423.41,3425.82,3425.82,0
2022-01-06 18:05:00+00:00,3426.95,3428.7,3426.95,3428.68,3428.68,0
2022-01-06 18:10:00+00:00,3428.78,3432.94,3428.78,3432.94,3432.94,0
2022-01-06 18:15:00+00:00,3433.54,3433.54,3431.28,3431.28,3431.28,0
2022-01-06 18:20:00+00:00,3431.42,3432.87,3431.42,3432.53,3432.53,0
2022-01-06 18:25:00+00:00,3431.57,3431.57,3426.85,3427.19,3427.19,0
2022-01-06 18:30:00+00:00,3427.02,3427.52,3425.84,3425.84,3425.84,0
2022-01-06 18:35:00+00:00,3425.65,3428.02,3425.65,3427.81,3427.81,0
2022-01-06 18:40:00+00:00,3428.7,3430.38,3428.55,3430.38,3430.38,1951744
2022-01-06 18:45:00+00:00,3430.94,3445.5,3430.94,3445.5,3445.5,109903872
2022-01-06 18:50:00+00:00,3445.94,3446.66,3445.65,3446.66,3446.66,45488128
2022-01-06 18:55:00+00:00,3447.1,3449.03,3447.1,3448.83,3448.83,45758464
2022-01-06 19:00:00+00:00,3449.79,3451.68,3448.31,3448.31,3448.31,0
2022-01-06 19:05:00+00:00,3448.54,3448.54,3446.98,3446.98,3446.98,0
2022-01-06 19:10:00+00:00,3446.93,3453.39,3446.93,3452.94,3452.94,64569344
2022-01-06 19:15:00+00:00,3453.25,3453.25,3446.88,3446.88,3446.88,0
2022-01-06 19:20:00+00:00,3446.44,3446.44,3445.29,3445.74,3445.74,0
2022-01-06 19:25:00+00:00,3445.62,3449.26,3445.62,3449.11,3449.11,21028864
2022-01-06 19:30:00+00:00,3448.05,3448.05,3445.61,3445.61,3445.61,0
2022-01-06 19:35:00+00:00,3444.28,3444.28,3444.27,3444.27,3444.27,0
2022-01-07 00:00:00+00:00,3419.21,3420.46,3419.21,3420.46,3420.46,0
2022-01-07 00:05:00+00:00,3419.51,3419.51,3414.94,3414.94,3414.94,0
2022-01-07 00:10:00+00:00,3412.24,3412.24,3407.21,3407.21,3407.21,0
2022-01-07 00:15:00+00:00,3404.7,3407.88,3404.7,3407.88,3407.88,0
2022-01-07 00:20:00+00:00,3406.59,3406.59,3399.46,3401.18,3401.18,0
2022-01-07 00:25:00+00:00,3403.25,3403.25,3400.44,3400.44,3400.44,0
2022-01-07 00:30:00+00:00,3400.25,3401.01,3395.22,3395.22,3395.22,0
2022-01-07 00:35:00+00:00,3393.87,3393.87,3391.12,3391.97,3391.97,0
2022-01-07 00:40:00+00:00,3393.7,3393.7,3387.79,3387.79,3387.79,0
2022-01-07 00:45:00+00:00,3383.44,3386.99,3383.44,3386.99,3386.99,0
2022-01-07 00:50:00+00:00,3387.06,3387.24,3386.01,3386.79,3386.79,30527488
2022-01-07 00:55:00+00:00,3385.21,3385.21,3381.79,3381.79,3381.79,0
2022-01-07 01:00:00+00:00,3381.31,3388.22,3381.19,3388.22,3388.22,0
2022-01-07 01:05:00+00:00,3388.14,3388.88,3387.58,3388.88,3388.88,7780352
2022-01-07 01:10:00+00:00,3390.39,3390.84,3388.83,3388.83,3388.83,17825792
2022-01-07 01:15:00+00:00,3389.23,3389.23,3385.39,3385.39,3385.39,0
2022-01-07 01:20:00+00:00,3385.66,3385.66,3384.46,3384.46,3384.46,0
2022-01-07 01:25:00+00:00,3381.11,3385.05,3381.11,3385.05,3385.05,7858176
2022-01-07 01:30:00+00:00,3385.77,3392.81,3385.77,3392.81,3392.81,44838912
2022-01-07 01:35:00+00:00,3391.97,3391.97,3389.27,3389.27,3389.27,0
2022-01-07 01:40:00+00:00,3386.96,3387.84,3386.96,3387.84,3387.84,0
2022-01-07 01:45:00+00:00,3387.47,3388.66,3387.47,3388.66,3388.66,29698048
2022-01-07 01:50:00+00:00,3392.26,3394.06,3391.97,3393.5,3393.5,9144320
2022-01-07 01:55:00+00:00,3393.89,3394.74,3393.89,3394.74,3394.74,0
2022-01-07 02:00:00+00:00,3394.63,3394.63,3392.1,3392.1,3392.1,0
2022-01-07 02:05:00+00:00,3392.62,3392.62,3391.21,3391.21,3391.21,0
2022-01-07 02:10:00+00:00,3387.06,3387.06,3386.46,3386.46,3386.46,0
2022-01-07 02:15:00+00:00,3385.94,3387.07,3385.41,3387.07,3387.07,2410496
2022-01-07 02:20:00+00:00,3387.66,3388.55,3387.28,3388.5,3388.5,0
2022-01-07 02:25:00+00:00,3389.59,3389.67,3388.72,3388.72,3388.72,0
2022-01-07 02:30:00+00:00,3388.95,3389.9,3387.76,3387.76,3387.76,0
2022-01-07 02:35:00+00:00,3387.15,3387.15,3382.65,3382.65,3382.65,0
2022-01-07 02:40:00+00:00,3383.19,3383.33,3380.36,3380.36,3380.36,1120256
2022-01-07 02:45:00+00:00,3380.42,3380.59,3379.94,3379.94,3379.94,0
2022-01-07 02:50:00+00:00,3379.81,3382.28,3379.81,3382.01,3382.01,14854144
2022-01-07 02:55:00+00:00,3383.46,3383.46,3376.42,3376.42,3376.42,0
2022-01-07 03:00:00+00:00,3375.86,3375.86,3372.79,3372.79,3372.79,0
2022-01-07 03:05:00+00:00,3372.44,3372.44,3366.15,3366.44,3366.44,0
2022-01-07 03:10:00+00:00,3362.77,3363.95,3362.77,3363.81,3363.81,0
2022-01-07 03:15:00+00:00,3363.67,3363.67,3360.31,3360.31,3360.31,0
2022-01-07 03:20:00+00:00,3361.09,3361.78,3356.54,3356.54,3356.54,124928
2022-01-07 03:25:00+00:00,3341.07,3341.07,3328.69,3328.69,3328.69,23873536
2022-01-07 03:30:00+00:00,3327.83,3327.83,3301.58,3301.58,3301.58,237875200
2022-01-07 03:35:00+00:00,3299.86,3300.85,3293.3,3293.3,3293.3,171302912
2022-01-07 03:40:00+00:00,3287.59,3287.59,3271.54,3271.54,3271.54,86278144
2022-01-07 03:45:00+00:00,3272.01,3272.01,3268.73,3271.89,3271.89,230144000
2022-01-07 03:50:00+00:00,3271.93,3271.93,3268.14,3268.31,3268.31,74944512
2022-01-07 03:55:00+00:00,3267.6,3267.6,3259.4,3259.4,3259.4,0
2022-01-07 04:00:00+00:00,3259.21,3260.09,3256.7,3260.09,3260.09,0
2022-01-07 04:05:00+00:00,3256.8,3256.8,3246.3,3247.52,3247.52,99657728
2022-01-07 04:10:00+00:00,3249.12,3249.12,3245.5,3245.5,3245.5,0
2022-01-07 04:15:00+00:00,3244.39,3244.39,3228.96,3228.96,3228.96,30504960
2022-01-07 04:20:00+00:00,3223.9,3223.9,3199.14,3202.56,3202.56,125552640
2022-01-07 04:25:00+00:00,3203.58,3207.56,3203.58,3207.37,3207.37,264271872
2022-01-07 04:30:00+00:00,3206.85,3206.85,3197.68,3197.68,3197.68,52201472
2022-01-07 04:35:00+00:00,3194.69,3194.69,3184.24,3184.76,3184.76,119019520
2022-01-07 04:40:00+00:00,3184.9,3191.71,3184.9,3191.71,3191.71,50098176
2022-01-07 04:45:00+00:00,3192.23,3211.09,3192.23,3211.09,3211.09,192587776
2022-01-07 04:50:00+00:00,3213.31,3221.71,3213.31,3221.71,3221.71,191660032
2022-01-07 04:55:00+00:00,3222.17,3222.17,3217.92,3217.92,3217.92,4186112
2022-01-07 05:00:00+00:00,3218.89,3225.39,3218.89,3225.39,3225.39,0
2022-01-07 05:05:00+00:00,3224.9,3229.72,3224.9,3229.72,3229.72,37650432
2022-01-07 05:10:00+00:00,3231.13,3231.13,3225.67,3225.67,3225.67,37230592
2022-01-07 05:15:00+00:00,3227.65,3237.82,3227.65,3237.82,3237.82,76500992
2022-01-07 05:20:00+00:00,3239.34,3245.97,3239.34,3245.19,3245.19,71653376
2022-01-07 05:25:00+00:00,3243.33,3243.33,3240.16,3240.2,3240.2,15577088
2022-01-07 05:30:00+00:00,3239.92,3244.14,3239.69,3244.14,3244.14,50104320
2022-01-07 05:35:00+00:00,3245.07,3248.38,3245.07,3247.15,3247.15,59727872
2022-01-07 05:40:00+00:00,3245.08,3245.08,3240.71,3240.71,3240.71,0
