Datetime,Open,High,Low,Close,Adj Close,Volume
2022-01-26 07:30:00+00:00,2453.8,2458.71,2453.8,2458.71,2458.71,0
2022-01-26 07:35:00+00:00,2458.7,2461.08,2458.7,2461.08,2461.08,0
2022-01-26 07:40:00+00:00,2462.47,2463.02,2462.47,2463.02,2463.02,116877312
2022-01-26 07:45:00+00:00,2462.79,2462.79,2460.06,2460.06,2460.06,0
2022-01-26 07:50:00+00:00,2460.28,2460.28,2458.6,2458.6,2458.6,0
2022-01-26 07:55:00+00:00,2457.79,2460.45,2457.79,2460.45,2460.45,0
2022-01-26 08:00:00+00:00,2460.6,2466.23,2460.6,2466.23,2466.23,0
2022-01-26 08:05:00+00:00,2466.83,2471.86,2466.83,2471.86,2471.86,172690432
2022-01-26 08:10:00+00:00,2473.39,2473.67,2472.46,2472.46,2472.46,0
2022-01-26 08:15:00+00:00,2471.4,2472.0,2470.58,2472.0,2472.0,0
2022-01-26 08:20:00+00:00,2472.51,2473.03,2471.67,2473.03,2473.03,0
2022-01-26 08:25:00+00:00,2475.21,2475.31,2475.01,2475.31,2475.31,0
2022-01-26 08:30:00+00:00,2477.35,2480.93,2477.35,2480.93,2480.93,0
2022-01-26 08:35:00+00:00,2481.93,2485.88,2481.93,2485.88,2485.88,0
2022-01-26 08:40:00+00:00,2486.44,2486.48,2485.17,2485.17,2485.17,93680640
2022-01-26 08:45:00+00:00,2484.96,2484.96,2479.22,2479.22,2479.22,0
2022-01-26 08:50:00+00:00,2479.14,2483.88,2479.14,2483.88,2483.88,113640448
2022-01-26 08:55:00+00:00,2484.22,2487.47,2484.22,2487.47,2487.47,6246400
2022-01-26 09:00:00+00:00,2487.97,2489.35,2487.33,2489.35,2489.35,0
2022-01-26 09:05:00+00:00,2488.65,2488.65,2487.42,2488.22,2488.22,14426112
2022-01-26 09:10:00+00:00,2488.97,2490.24,2488.97,2490.24,2490.24,5641216
2022-01-26 09:15:00+00:00,2490.71,2493.4,2490.71,2493.4,2493.4,0
2022-01-26 09:20:00+00:00,2493.02,2499.64,2492.93,2499.64,2499.64,0
2022-01-26 09:25:00+00:00,2503.74,2503.86,2497.85,2497.85,2497.85,38743040
2022-01-26 09:30:00+00:00,2497.12,2497.12,2490.76,2490.76,2490.76,72421376
2022-01-26 09:35:00+00:00,2489.45,2492.2,2489.45,2492.2,2492.2,0
2022-01-26 09:40:00+00:00,2493.31,2497.86,2493.31,2497.86,2497.86,40267776
2022-01-26 09:45:00+00:00,2498.45,2499.48,2498.37,2498.37,2498.37,0
2022-01-26 09:50:00+00:00,2498.97,2503.78,2498.97,2503.78,2503.78,0
2022-01-26 09:55:00+00:00,2503.16,2503.16,2492.47,2493.27,2493.27,0
2022-01-26 10:00:00+00:00,2492.83,2492.83,2486.46,2486.46,2486.46,0
2022-01-26 10:05:00+00:00,2487.12,2490.98,2487.12,2488.51,2488.51,0
2022-01-26 10:10:00+00:00,2485.65,2487.0,2485.03,2487.0,2487.0,0
2022-01-26 10:15:00+00:00,2487.12,2487.96,2487.12,2487.13,2487.13,0
2022-01-26 10:20:00+00:00,2486.43,2487.0,2485.68,2487.0,2487.0,0
2022-01-26 10:25:00+00:00,2487.92,2489.17,2487.8,2489.17,2489.17,17755136
2022-01-26 10:30:00+00:00,2488.76,2493.94,2488.76,2493.94,2493.94,5354496
2022-01-26 10:35:00+00:00,2494.34,2497.33,2494.34,2497.33,2497.33,14609408
2022-01-26 10:40:00+00:00,2498.55,2501.63,2498.55,2501.63,2501.63,0
2022-01-26 10:45:00+00:00,2504.18,2511.45,2504.18,2511.45,2511.45,91995136
2022-01-26 10:50:00+00:00,2511.3,2514.86,2511.3,2514.86,2514.86,0
2022-01-26 10:55:00+00:00,2515.96,2523.44,2515.96,2523.44,2523.44,57368576
2022-01-26 11:00:00+00:00,2525.98,2529.67,2525.98,2529.39,2529.39,106058752
2022-01-26 11:05:00+00:00,2527.08,2527.08,2522.96,2522.96,2522.96,0
2022-01-26 11:10:00+00:00,2523.0,2523.0,2520.47,2520.47,2520.47,196262912
2022-01-26 11:15:00+00:00,2520.47,2520.83,2518.72,2518.72,2518.72,0
2022-01-26 11:20:00+00:00,2518.67,2521.08,2518.67,2521.08,2521.08,0
2022-01-26 11:25:00+00:00,2522.37,2522.43,2519.73,2519.73,2519.73,0
2022-01-26 11:30:00+00:00,2520.17,2528.19,2520.17,2528.19,2528.19,127842304
2022-01-26 11:35:00+00:00,2529.58,2530.11,2529.23,2529.95,2529.95,0
2022-01-26 11:40:00+00:00,2529.71,2530.15,2528.32,2530.15,2530.15,0
2022-01-26 11:45:00+00:00,2531.75,2534.92,2531.75,2533.13,2533.13,54345728
2022-01-26 11:50:00+00:00,2532.98,2536.62,2532.98,2536.62,2536.62,0
2022-01-26 11:55:00+00:00,2539.79,2539.87,2539.74,2539.87,2539.87,182846464
2022-01-26 12:00:00+00:00,2540.56,2542.48,2539.44,2539.44,2539.44,0
2022-01-26 12:05:00+00:00,2538.31,2538.64,2537.41,2538.64,2538.64,0
2022-01-26 12:10:00+00:00,2539.93,2540.62,2539.78,2540.62,2540.62,19110912
2022-01-26 12:15:00+00:00,2540.29,2540.29,2537.12,2537.12,2537.12,0
2022-01-26 12:20:00+00:00,2537.13,2537.65,2537.13,2537.57,2537.57,53402624
2022-01-26 12:25:00+00:00,2536.62,2536.62,2534.51,2534.51,2534.51,0
2022-01-26 12:30:00+00:00,2534.49,2534.8,2532.6,2532.6,2532.6,0
2022-01-26 12:35:00+00:00,2533.91,2539.71,2533.91,2539.71,2539.71,0
2022-01-26 12:40:00+00:00,2541.63,2541.63,2538.35,2538.35,2538.35,91214848
2022-01-26 12:45:00+00:00,2537.61,2537.98,2536.35,2537.98,2537.98,0
2022-01-26 12:50:00+00:00,2538.26,2538.26,2537.63,2537.96,2537.96,0
2022-01-26 12:55:00+00:00,2538.33,2538.33,2535.06,2535.06,2535.06,0
2022-01-26 13:00:00+00:00,2534.67,2536.11,2534.62,2536.11,2536.11,0
2022-01-26 13:05:00+00:00,2536.72,2537.05,2534.71,2536.3,2536.3,284672
2022-01-26 13:10:00+00:00,2544.01,2548.34,2544.01,2546.14,2546.14,256655360
2022-01-26 13:15:00+00:00,2544.94,2544.94,2543.02,2544.03,2544.03,0
2022-01-26 13:20:00+00:00,2544.76,2550.45,2544.76,2550.45,2550.45,107932672
2022-01-26 13:25:00+00:00,2559.59,2578.14,2559.59,2578.14,2578.14,313464832
2022-01-26 13:30:00+00:00,2579.25,2585.0,2579.25,2585.0,2585.0,38168576
2022-01-26 13:35:00+00:00,2584.16,2587.48,2584.16,2587.48,2587.48,96922624
2022-01-26 13:40:00+00:00,2591.19,2592.11,2590.86,2592.11,2592.11,14720000
2022-01-26 13:45:00+00:00,2592.52,2611.48,2592.52,2611.48,2611.48,349319168
2022-01-26 13:50:00+00:00,2614.41,2623.64,2614.41,2623.64,2623.64,97128448
2022-01-26 13:55:00+00:00,2625.14,2625.14,2619.61,2619.61,2619.61,245188608
2022-01-26 14:00:00+00:00,2620.77,2627.91,2620.77,2627.91,2627.91,28878848
2022-01-26 14:05:00+00:00,2627.76,2633.8,2627.76,2633.8,2633.8,120442880
2022-01-26 14:10:00+00:00,2633.25,2633.25,2627.57,2629.7,2629.7,0
2022-01-26 14:15:00+00:00,2632.9,2641.0,2632.9,2639.73,2639.73,184730624
2022-01-26 14:20:00+00:00,2640.14,2648.49,2640.14,2647.83,2647.83,201747456
2022-01-26 14:25:00+00:00,2647.86,2650.46,2647.3,2649.6,2649.6,49037312
2022-01-26 14:30:00+00:00,2651.47,2654.16,2644.3,2644.3,2644.3,34454528
2022-01-26 14:35:00+00:00,2641.27,2641.27,2632.54,2634.11,2634.11,0
2022-01-26 14:40:00+00:00,2636.43,2636.73,2636.05,2636.05,2636.05,4276224
2022-01-26 14:45:00+00:00,2635.16,2635.16,2632.21,2634.58,2634.58,0
2022-01-26 14:50:00+00:00,2636.86,2639.7,2636.86,2639.7,2639.7,0
2022-01-26 14:55:00+00:00,2640.26,2641.96,2639.98,2641.62,2641.62,0
2022-01-26 15:00:00+00:00,2641.75,2648.82,2641.75,2648.82,2648.82,0
2022-01-26 15:05:00+00:00,2650.12,2652.95,2650.12,2651.14,2651.14,0
2022-01-26 15:10:00+00:00,2649.1,2649.1,2643.24,2643.24,2643.24,0
2022-01-26 15:15:00+00:00,2641.04,2641.04,2634.16,2634.19,2634.19,0
2022-01-26 15:20:00+00:00,2635.2,2637.33,2635.2,2635.23,2635.23,0
2022-01-26 15:25:00+00:00,2631.88,2631.88,2618.37,2618.37,2618.37,0
2022-01-26 15:30:00+00:00,2616.54,2618.19,2612.71,2618.19,2618.19,176736256
2022-01-26 15:35:00+00:00,2619.74,2619.77,2618.8,2618.8,2618.8,0
2022-01-26 15:40:00+00:00,2618.82,2618.82,2615.96,2615.96,2615.96,14474240
2022-01-26 15:45:00+00:00,2614.43,2614.43,2606.25,2606.25,2606.25,3305472
2022-01-26 15:50:00+00:00,2604.64,2604.64,2600.54,2601.42,2601.42,28645376
2022-01-26 15:55:00+00:00,2600.71,2604.5,2600.54,2604.5,2604.5,22916096
2022-01-26 16:00:00+00:00,2605.43,2606.49,2604.49,2604.49,2604.49,0
2022-01-26 16:05:00+00:00,2602.71,2608.34,2602.71,2608.34,2608.34,22321152
2022-01-26 16:10:00+00:00,2611.64,2613.97,2611.64,2613.97,2613.97,0
2022-01-26 16:15:00+00:00,2614.01,2616.13,2612.87,2612.87,2612.87,36073472
2022-01-26 16:20:00+00:00,2611.86,2612.29,2611.2,2612.29,2612.29,0
2022-01-26 16:25:00+00:00,2614.5,2614.5,2613.44,2613.55,2613.55,103925760
2022-01-26 16:30:00+00:00,2613.65,2613.65,2612.45,2612.45,2612.45,0
2022-01-26 16:35:00+00:00,2610.81,2610.81,2606.4,2606.4,2606.4,5126144
2022-01-26 16:40:00+00:00,2604.81,2611.97,2604.81,2611.97,2611.97,3813376
2022-01-26 16:45:00+00:00,2612.15,2612.15,2611.18,2611.63,2611.63,0
2022-01-26 16:50:00+00:00,2611.94,2611.94,2608.88,2609.34,2609.34,0
2022-01-26 16:55:00+00:00,2610.9,2613.6,2610.9,2613.6,2613.6,4846592
2022-01-26 17:00:00+00:00,2613.97,2620.73,2613.97,2620.73,2620.73,0
2022-01-26 17:05:00+00:00,2622.33,2628.69,2622.33,2628.69,2628.69,65252352
2022-01-26 17:10:00+00:00,2630.2,2630.2,2629.64,2630.0,2630.0,63579136
2022-01-26 17:15:00+00:00,2629.68,2629.68,2628.1,2628.1,2628.1,0
2022-01-26 17:20:00+00:00,2626.66,2626.66,2623.24,2623.24,2623.24,0
2022-01-26 17:25:00+00:00,2622.75,2623.54,2622.53,2623.24,2623.24,32804864
2022-01-26 17:30:00+00:00,2623.27,2623.78,2620.15,2620.15,2620.15,0
2022-01-26 17:35:00+00:00,2617.55,2617.55,2611.0,2611.0,2611.0,192096256
2022-01-26 17:40:00+00:00,2610.49,2610.49,2606.64,2608.64,2608.64,17876992
2022-01-26 17:45:00+00:00,2609.04,2611.99,2608.26,2608.26,2608.26,0
2022-01-26 17:50:00+00:00,2608.03,2608.03,2603.72,2603.72,2603.72,0
2022-01-26 17:55:00+00:00,2602.39,2602.39,2599.6,2599.6,2599.6,169472000
2022-01-26 18:00:00+00:00,2600.15,2600.15,2578.32,2578.32,2578.32,0
2022-01-26 18:05:00+00:00,2577.08,2577.08,2570.21,2572.53,2572.53,0
2022-01-26 18:10:00+00:00,2572.49,2577.56,2572.49,2577.56,2577.56,191469568
2022-01-26 18:15:00+00:00,2578.61,2580.47,2578.61,2579.96,2579.96,96743424
2022-01-26 18:20:00+00:00,2578.09,2578.09,2571.5,2571.5,2571.5,0
2022-01-26 18:25:00+00:00,2571.08,2572.86,2571.08,2572.86,2572.86,0
2022-01-26 18:30:00+00:00,2572.04,2575.64,2571.4,2571.4,2571.4,0
2022-01-26 18:35:00+00:00,2570.37,2570.37,2568.66,2569.1,2569.1,0
2022-01-26 18:40:00+00:00,2569.85,2574.36,2569.4,2574.36,2574.36,34168832
2022-01-26 18:45:00+00:00,2574.51,2574.51,2571.82,2572.32,2572.32,176967680
2022-01-26 18:50:00+00:00,2572.88,2583.39,2572.64,2583.39,2583.39,0
2022-01-26 18:55:00+00:00,2603.83,2606.93,2597.73,2597.73,2597.73,292860928
2022-01-26 19:00:00+00:00,2599.55,2666.34,2599.55,2666.34,2666.34,381860864
2022-01-26 19:05:00+00:00,2669.55,2694.7,2669.55,2694.7,2694.7,946322432
2022-01-26 19:10:00+00:00,2705.73,2705.78,2681.88,2681.88,2681.88,252420096
2022-01-26 19:15:00+00:00,2675.64,2675.64,2616.78,2616.78,2616.78,96043008
2022-01-26 19:20:00+00:00,2613.7,2614.7,2613.7,2614.7,2614.7,272279552
2022-01-26 19:25:00+00:00,2613.72,2646.86,2613.72,2646.86,2646.86,384794624
2022-01-26 19:30:00+00:00,2646.41,2647.55,2633.99,2633.99,2633.99,254087168
2022-01-26 19:35:00+00:00,2633.42,2633.42,2623.48,2626.37,2626.37,215332864
2022-01-26 19:40:00+00:00,2634.84,2641.03,2634.84,2636.39,2636.39,169930752
2022-01-26 19:45:00+00:00,2633.5,2633.5,2599.74,2599.74,2599.74,300142592
2022-01-26 19:50:00+00:00,2597.06,2597.06,2584.66,2588.53,2588.53,148191232
2022-01-26 19:55:00+00:00,2591.92,2591.92,2585.64,2585.64,2585.64,118167552
2022-01-26 20:00:00+00:00,2584.56,2584.56,2547.8,2547.8,2547.8,0
2022-01-26 20:05:00+00:00,2543.47,2544.03,2533.81,2534.07,2534.07,161970176
2022-01-26 20:10:00+00:00,2529.79,2532.2,2527.68,2530.77,2530.77,59994112
2022-01-26 20:15:00+00:00,2530.31,2530.31,2505.7,2505.7,2505.7,43270144
2022-01-26 20:20:00+00:00,2503.19,2503.19,2488.59,2488.59,2488.59,204959744
2022-01-26 20:25:00+00:00,2488.26,2501.1,2488.26,2501.1,2501.1,65011712
2022-01-26 20:30:00+00:00,2506.87,2522.82,2506.87,2522.82,2522.82,292818944
2022-01-26 20:35:00+00:00,2519.46,2519.46,2502.34,2502.78,2502.78,42115072
2022-01-26 20:40:00+00:00,2506.34,2516.31,2505.68,2514.77,2514.77,85987328
2022-01-26 20:45:00+00:00,2516.17,2516.17,2511.6,2511.6,2511.6,203816960
2022-01-26 20:50:00+00:00,2508.22,2508.22,2505.69,2506.46,2506.46,3653632
2022-01-26 20:55:00+00:00,2509.64,2514.54,2509.64,2514.54,2514.54,73320448
2022-01-26 21:00:00+00:00,2514.5,2522.78,2514.5,2522.78,2522.78,46845952
2022-01-26 21:05:00+00:00,2524.94,2527.99,2524.72,2524.72,2524.72,31543296
2022-01-26 21:10:00+00:00,2520.34,2525.65,2520.34,2524.36,2524.36,21528576
2022-01-26 21:15:00+00:00,2523.68,2523.68,2515.9,2515.9,2515.9,0
2022-01-26 21:20:00+00:00,2514.93,2514.93,2500.45,2500.45,2500.45,0
2022-01-26 21:25:00+00:00,2496.19,2496.19,2492.1,2492.1,2492.1,47616000
2022-01-26 21:30:00+00:00,2494.04,2497.8,2487.73,2487.73,2487.73,37863424
2022-01-26 21:35:00+00:00,2485.58,2485.58,2471.83,2471.83,2471.83,0
2022-01-26 21:40:00+00:00,2465.73,2465.73,2461.43,2463.1,2463.1,0
2022-01-26 21:45:00+00:00,2461.4,2461.4,2445.1,2445.1,2445.1,32290816
2022-01-26 21:50:00+00:00,2444.99,2444.99,2437.05,2438.86,2438.86,185980928
2022-01-26 21:55:00+00:00,2437.39,2437.74,2431.91,2431.91,2431.91,0
2022-01-26 22:00:00+00:00,2430.64,2430.64,2425.01,2426.2,2426.2,32354304
2022-01-26 22:05:00+00:00,2426.67,2426.67,2417.68,2417.68,2417.68,55537664
2022-01-26 22:10:00+00:00,2421.16,2421.16,2420.28,2420.31,2420.31,0
2022-01-26 22:15:00+00:00,2419.34,2423.42,2418.14,2423.42,2423.42,88045568
2022-01-26 22:20:00+00:00,2425.11,2429.6,2425.11,2428.37,2428.37,0
2022-01-26 22:25:00+00:00,2425.26,2427.23,2425.17,2427.23,2427.23,9134080
2022-01-26 22:30:00+00:00,2427.29,2428.24,2426.88,2428.24,2428.24,18327552
2022-01-26 22:35:00+00:00,2430.95,2435.32,2430.84,2435.32,2435.32,84328448
2022-01-26 22:40:00+00:00,2436.25,2436.43,2433.03,2433.03,2433.03,36708352
2022-01-26 22:45:00+00:00,2433.09,2436.59,2433.09,2436.59,2436.59,30808064
2022-01-26 22:50:00+00:00,2436.53,2436.76,2435.99,2436.76,2436.76,165042176
2022-01-26 22:55:00+00:00,2438.66,2440.31,2438.66,2439.79,2439.79,3125248
2022-01-26 23:00:00+00:00,2439.31,2440.6,2439.02,2440.6,2440.6,0
2022-01-26 23:05:00+00:00,2442.29,2443.18,2442.29,2442.31,2442.31,25999360
2022-01-26 23:10:00+00:00,2442.92,2456.67,2442.92,2456.67,2456.67,158707712
2022-01-26 23:15:00+00:00,2457.52,2458.82,2457.52,2458.55,2458.55,2467840
2022-01-26 23:20:00+00:00,2458.57,2466.57,2458.57,2466.57,2466.57,39948288
2022-01-26 23:25:00+00:00,2467.93,2470.75,2467.93,2470.69,2470.69,40286208
2022-01-26 23:30:00+00:00,2470.12,2473.87,2470.12,2473.87,2473.87,29534208
2022-01-26 23:35:00+00:00,2473.89,2474.13,2473.42,2474.13,2474.13,11784192
2022-01-26 23:40:00+00:00,2471.43,2471.43,2468.31,2468.31,2468.31,38420480
2022-01-26 23:45:00+00:00,2468.81,2468.88,2468.19,2468.19,2468.19,0
2022-01-26 23:50:00+00:00,2468.3,2469.79,2468.3,2468.31,2468.31,40024064
2022-01-26 23:55:00+00:00,2466.64,2467.88,2466.08,2467.88,2467.88,4798464
2022-01-27 00:00:00+00:00,2467.19,2467.19,2456.48,2456.48,2456.48,0
2022-01-27 00:05:00+00:00,2458.6,2468.17,2458.6,2468.17,2468.17,29505536
2022-01-27 00:10:00+00:00,2472.37,2476.2,2472.37,2476.2,2476.2,97959936
2022-01-27 00:15:00+00:00,2477.41,2487.67,2477.41,2487.67,2487.67,45948928
2022-01-27 00:20:00+00:00,2487.06,2488.37,2487.06,2488.37,2488.37,0
2022-01-27 00:25:00+00:00,2488.62,2488.62,2487.94,2487.94,2487.94,190797824
2022-01-27 00:30:00+00:00,2486.71,2486.71,2480.32,2480.32,2480.32,0
2022-01-27 00:35:00+00:00,2478.94,2480.86,2478.84,2480.86,2480.86,41216000
2022-01-27 00:40:00+00:00,2483.64,2485.57,2483.47,2485.57,2485.57,27981824
2022-01-27 00:45:00+00:00,2485.3,2485.82,2484.52,2485.82,2485.82,0
2022-01-27 00:50:00+00:00,2486.24,2487.07,2485.49,2485.49,2485.49,0
2022-01-27 00:55:00+00:00,2483.88,2484.37,2482.98,2484.37,2484.37,0
2022-01-27 01:00:00+00:00,2483.95,2483.95,2478.23,2478.23,2478.23,1533952
2022-01-27 01:05:00+00:00,2477.22,2477.22,2469.62,2469.62,2469.62,0
2022-01-27 01:10:00+00:00,2461.9,2464.78,2461.9,2463.78,2463.78,12863488
2022-01-27 01:15:00+00:00,2463.52,2463.52,2458.82,2458.82,2458.82,0
2022-01-27 01:20:00+00:00,2456.39,2456.39,2446.88,2446.99,2446.99,27910144
2022-01-27 01:25:00+00:00,2446.78,2448.74,2446.78,2448.74,2448.74,22865920
2022-01-27 01:30:00+00:00,2448.27,2448.27,2429.44,2429.44,2429.44,0
2022-01-27 01:35:00+00:00,2427.58,2427.58,2419.35,2419.35,2419.35,44873728
2022-01-27 01:40:00+00:00,2418.3,2418.3,2416.97,2418.06,2418.06,16168960
2022-01-27 01:45:00+00:00,2418.73,2423.64,2418.73,2422.79,2422.79,249585664
2022-01-27 01:50:00+00:00,2421.32,2421.32,2416.21,2416.21,2416.21,0
2022-01-27 01:55:00+00:00,2410.87,2410.87,2396.33,2396.6,2396.6,0
2022-01-27 02:00:00+00:00,2396.1,2396.1,2394.18,2394.24,2394.24,142020608
2022-01-27 02:05:00+00:00,2394.74,2394.74,2386.73,2386.73,2386.73,0
2022-01-27 02:10:00+00:00,2386.46,2387.36,2386.31,2387.11,2387.11,206745600
2022-01-27 02:15:00+00:00,2385.48,2389.86,2384.55,2389.86,2389.86,42254336
2022-01-27 02:20:00+00:00,2390.33,2390.33,2385.45,2385.45,2385.45,39133184
2022-01-27 02:25:00+00:00,2379.97,2379.97,2374.95,2375.38,2375.38,22992896
2022-01-27 02:30:00+00:00,2376.31,2377.75,2371.77,2371.77,2371.77,63684608
2022-01-27 02:35:00+00:00,2369.98,2370.17,2367.82,2368.96,2368.96,330979328
2022-01-27 02:40:00+00:00,2374.21,2377.14,2374.21,2377.14,2377.14,84393984
2022-01-27 02:45:00+00:00,2378.23,2387.05,2378.23,2387.05,2387.05,0
2022-01-27 02:50:00+00:00,2386.77,2387.24,2386.77,2386.77,2386.77,246360064
2022-01-27 02:55:00+00:00,2386.58,2388.09,2386.11,2388.09,2388.09,0
2022-01-27 03:00:00+00:00,2388.16,2394.25,2388.16,2394.25,2394.25,0
2022-01-27 03:05:00+00:00,2395.01,2399.43,2395.01,2399.43,2399.43,336971776
2022-01-27 03:10:00+00:00,2399.88,2402.02,2399.88,2401.8,2401.8,194023424
2022-01-27 03:15:00+00:00,2401.11,2401.11,2397.76,2397.76,2397.76,0
2022-01-27 03:20:00+00:00,2398.62,2401.18,2398.62,2400.28,2400.28,29222912
2022-01-27 03:25:00+00:00,2398.67,2398.67,2397.67,2398.21,2398.21,0
2022-01-27 03:30:00+00:00,2399.05,2400.78,2399.05,2400.22,2400.22,71985152
2022-01-27 03:35:00+00:00,2399.6,2399.6,2396.18,2396.18,2396.18,0
2022-01-27 03:40:00+00:00,2391.28,2391.28,2376.18,2376.18,2376.18,0
2022-01-27 03:45:00+00:00,2373.47,2373.47,2366.71,2366.71,2366.71,226770944
2022-01-27 03:50:00+00:00,2366.2,2368.79,2366.13,2368.79,2368.79,54255616
2022-01-27 03:55:00+00:00,2372.39,2372.63,2369.69,2369.69,2369.69,30763008
2022-01-27 04:00:00+00:00,2370.01,2372.74,2368.38,2372.74,2372.74,0
2022-01-27 04:05:00+00:00,2372.32,2372.87,2371.42,2372.87,2372.87,0
2022-01-27 04:10:00+00:00,2376.14,2392.83,2376.14,2392.36,2392.36,194451456
2022-01-27 04:15:00+00:00,2391.67,2391.67,2382.72,2382.72,2382.72,124891136
2022-01-27 04:20:00+00:00,2383.48,2387.24,2383.48,2384.62,2384.62,78940160
2022-01-27 04:25:00+00:00,2379.77,2379.77,2376.33,2376.54,2376.54,0
2022-01-27 04:30:00+00:00,2376.13,2377.42,2376.13,2377.42,2377.42,20264960
2022-01-27 04:35:00+00:00,2379.44,2383.72,2379.25,2383.72,2383.72,224677888
2022-01-27 04:40:00+00:00,2385.83,2387.17,2385.83,2386.94,2386.94,41838592
2022-01-27 04:45:00+00:00,2386.36,2391.84,2386.14,2391.84,2391.84,31696896
2022-01-27 04:50:00+00:00,2392.37,2393.94,2392.37,2393.94,2393.94,0
2022-01-27 04:55:00+00:00,2394.44,2395.33,2394.44,2395.19,2395.19,0
2022-01-27 05:00:00+00:00,2394.81,2397.68,2394.81,2397.68,2397.68,0
2022-01-27 05:05:00+00:00,2397.82,2403.03,2397.82,2402.78,2402.78,0
2022-01-27 05:10:00+00:00,2401.09,2401.09,2396.94,2396.94,2396.94,0
2022-01-27 05:15:00+00:00,2395.25,2395.25,2393.79,2393.79,2393.79,0
2022-01-27 05:20:00+00:00,2395.9,2400.14,2395.9,2399.84,2399.84,1351680
2022-01-27 05:25:00+00:00,2400.94,2401.33,2400.21,2400.38,2400.38,195076096
2022-01-27 05:30:00+00:00,2400.49,2401.69,2400.49,2401.69,2401.69,0
2022-01-27 05:35:00+00:00,2401.17,2401.17,2397.08,2397.08,2397.08,11503616
2022-01-27 05:40:00+00:00,2392.32,2392.32,2389.22,2389.98,2389.98,103471104
2022-01-27 05:45:00+00:00,2390.73,2393.68,2390.73,2392.67,2392.67,0
2022-01-27 05:50:00+00:00,2394.08,2394.37,2393.39,2393.39,2393.39,9904128
2022-01-27 05:55:00+00:00,2391.78,2391.78,2390.54,2391.3,2391.3,0
2022-01-27 06:00:00+00:00,2391.04,2392.22,2390.01,2390.01,2390.01,61032448
2022-01-27 06:05:00+00:00,2389.78,2389.78,2384.03,2384.03,2384.03,0
2022-01-27 06:10:00+00:00,2384.21,2386.71,2384.21,2386.68,2386.68,21155840
2022-01-27 06:15:00+00:00,2384.91,2386.33,2384.46,2386.33,2386.33,4704256
2022-01-27 06:20:00+00:00,2386.7,2387.1,2386.7,2386.94,2386.94,0
2022-01-27 06:25:00+00:00,2386.69,2386.69,2384.19,2384.19,2384.19,49086464
2022-01-27 06:30:00+00:00,2384.15,2384.15,2382.1,2383.27,2383.27,64045056
2022-01-27 06:35:00+00:00,2383.5,2387.72,2383.5,2387.72,2387.72,0
2022-01-27 06:40:00+00:00,2392.03,2395.44,2392.03,2395.44,2395.44,164456448
